epoch,phase,nc1,feat_norm,train_loss,train_acc,train_err,test_acc,weight_norm,grad_norm
170,1,0.1145598292350769,18.182676315307617,0.00032406936436891554,1.0,0.0,0.9865,13.080183982849121,0.012232175096869469
180,1,0.11862623691558838,18.671274185180664,0.0003215586626281341,1.0,0.0,0.9856,12.870121955871582,0.009460773319005966
190,1,0.1208474263548851,18.889074325561523,0.00032602449045516553,1.0,0.0,0.9856,12.757905006408691,0.010213358327746391
200,1,0.12124986946582794,18.944862365722656,0.0003264360068986813,1.0,0.0,0.9856,12.734919548034668,0.01095916423946619
210,2,0.06218279153108597,3.0156636238098145,0.03274854991833369,0.9848166666666667,0.015183333333333326,0.9727,15.293143272399902,0.06640768051147461
220,2,0.02787589468061924,2.0454626083374023,0.016278926889101663,0.9942,0.005800000000000027,0.9797,14.397200584411621,0.024885406717658043
230,2,0.021446384489536285,1.5846924781799316,0.015933074831962584,0.9939833333333333,0.00601666666666667,0.9777,13.39593505859375,0.04077749699354172
240,2,0.012479654513299465,1.3248811960220337,0.00979885255098343,0.99765,0.0023499999999999632,0.9797,12.375714302062988,0.027812262997031212
250,2,0.01020778063684702,1.1406080722808838,0.009028629591067632,0.9981166666666667,0.001883333333333348,0.9808,11.32147216796875,0.027743566781282425
260,2,0.010730134323239326,1.121221661567688,0.009587570168574651,0.9977333333333334,0.002266666666666639,0.9793,10.50529956817627,0.03631826862692833
270,2,0.00874424446374178,1.125014066696167,0.007104099570711454,0.9983833333333333,0.0016166666666667107,0.9817,9.823022842407227,0.03151651471853256
280,2,0.009924221783876419,1.0785799026489258,0.009302884020407994,0.9975,0.0024999999999999467,0.9804,9.412872314453125,0.033218495547771454
290,2,0.0118501465767622,1.057657241821289,0.01386699178814888,0.9959333333333333,0.004066666666666663,0.9785,9.10932731628418,0.031116677448153496
300,2,0.006922852713614702,1.0817971229553223,0.006655902500947317,0.9985833333333334,0.0014166666666666217,0.9826,8.881152153015137,0.01961299404501915
310,2,0.009161345660686493,1.1055164337158203,0.009231431512037914,0.9972,0.0028000000000000247,0.9814,8.761695861816406,0.0392606258392334
320,2,0.007455703802406788,1.102858066558838,0.006966007516781489,0.9987,0.0012999999999999678,0.9806,8.598109245300293,0.015304682776331902
330,2,0.007920177653431892,1.1131534576416016,0.007063618159294128,0.99815,0.0018500000000000183,0.9806,8.562590599060059,0.0285040196031332
340,2,0.006775672547519207,1.1286375522613525,0.006286734398206075,0.9989166666666667,0.001083333333333325,0.982,8.428923606872559,0.025806350633502007
350,2,0.005437538959085941,1.1121412515640259,0.004976905586322149,0.99935,0.0006500000000000394,0.9822,8.356807708740234,0.020414404571056366
360,2,0.004728951491415501,1.1456775665283203,0.004129710167894761,0.99955,0.00044999999999995044,0.9831,8.304717063903809,0.02224372886121273
370,2,0.004425405990332365,1.122656226158142,0.003772432458897432,0.9995833333333334,0.0004166666666666208,0.9825,8.22863483428955,0.018296055495738983
380,2,0.004083883482962847,1.1344075202941895,0.003265338146686554,0.9997333333333334,0.0002666666666666373,0.9835,8.121904373168945,0.012334383092820644
390,2,0.005545740481466055,1.1368457078933716,0.0049844355762004855,0.9996,0.00039999999999995595,0.9817,8.04688549041748,0.024778027087450027
400,2,0.0035595442168414593,1.1305210590362549,0.00288203895787398,0.9997833333333334,0.0002166666666666428,0.9824,8.012406349182129,0.012509542517364025
410,2,0.0034466192591935396,1.1406794786453247,0.0026900717536608378,0.9997833333333334,0.0002166666666666428,0.9834,7.940126419067383,0.01022285781800747
420,2,0.0037400326691567898,1.1464085578918457,0.0030387579475839935,0.99975,0.00024999999999997247,0.983,7.900116920471191,0.020955398678779602
430,2,0.003278746735304594,1.1430330276489258,0.002538778640826543,0.9997666666666667,0.00023333333333330764,0.9828,7.850644588470459,0.014199674129486084
440,2,0.0029517256189137697,1.138979196548462,0.002283090075602134,0.9997666666666667,0.00023333333333330764,0.9834,7.819326877593994,0.012728224508464336
450,2,0.0030711579602211714,1.1488885879516602,0.00231944032261769,0.9997666666666667,0.00023333333333330764,0.9832,7.787815093994141,0.012018469162285328
460,2,0.0029074798803776503,1.146511435508728,0.002169268328944842,0.9997666666666667,0.00023333333333330764,0.983,7.767408847808838,0.01009124331176281
470,2,0.0028670330066233873,1.14749014377594,0.0021331406181057293,0.9998,0.00019999999999997797,0.9827,7.75046443939209,0.010787826031446457
480,2,0.0028768591582775116,1.1498444080352783,0.0021223739638924597,0.9998,0.00019999999999997797,0.9831,7.740621566772461,0.009684060700237751
490,2,0.0028714961372315884,1.1499747037887573,0.002116079527884722,0.9997833333333334,0.0002166666666666428,0.9834,7.734883785247803,0.009341171942651272
500,2,0.002869910094887018,1.1500296592712402,0.002115884160498778,0.9997833333333334,0.0002166666666666428,0.9829,7.733774185180664,0.009709411300718784
