epoch,phase,nc1,feat_norm,train_loss,train_acc,train_err,test_acc,weight_norm,grad_norm
10,1,0.2863829433917999,28.100872039794922,0.012173234035571415,0.9963333333333333,0.003666666666666707,0.9805,54.75917434692383,0.2914477586746216
20,1,0.19550561904907227,26.024232864379883,0.020043222940216463,0.9935666666666667,0.006433333333333291,0.9773,43.10586166381836,0.3789633810520172
30,1,0.14882127940654755,23.004249572753906,0.007529240751266479,0.9977333333333334,0.002266666666666639,0.9822,35.30030822753906,0.38113588094711304
40,1,0.1337299942970276,21.29033660888672,0.006270416129132112,0.9980666666666667,0.0019333333333333425,0.9808,30.699478149414062,0.32526469230651855
50,1,0.12444470077753067,19.91453742980957,0.005404218491259962,0.9984,0.0016000000000000458,0.9809,26.73794937133789,0.13968369364738464
60,1,0.11620527505874634,19.242395401000977,0.011452434232831002,0.9966166666666667,0.0033833333333332938,0.9802,24.661447525024414,0.08003648370504379
70,1,0.10558270663022995,18.27187156677246,0.003741075260564685,0.9988166666666667,0.001183333333333314,0.9824,23.49359893798828,0.15251262485980988
80,1,0.08859866857528687,18.356904983520508,0.00022782514368494352,1.0,0.0,0.9858,19.550857543945312,0.004486574791371822
90,1,0.10936649143695831,15.64445972442627,0.007112930277983347,0.9978166666666667,0.002183333333333315,0.9818,20.334333419799805,0.11756133288145065
100,1,0.08283822983503342,16.96918296813965,0.0002520295687019825,1.0,0.0,0.9866,17.60344696044922,0.00790319126099348
110,1,0.10409651696681976,14.11130428314209,0.008386180019378662,0.9979333333333333,0.002066666666666661,0.982,15.772799491882324,0.11486353725194931
120,1,0.08578694611787796,16.331634521484375,0.00027281060796231034,1.0,0.0,0.9861,15.877166748046875,0.007017725612968206
130,1,0.09316331893205643,16.32283592224121,0.00031882552814980347,1.0,0.0,0.9858,14.631269454956055,0.00873156450688839
140,1,0.09375032782554626,12.90794563293457,0.005466291012863318,0.99845,0.0015500000000000513,0.9793,14.847033500671387,0.5438284873962402
150,1,0.09394301474094391,16.012861251831055,0.0003005424691364169,1.0,0.0,0.9854,14.018392562866211,0.011539089493453503
160,1,0.10053996741771698,16.175642013549805,0.0003354837492108345,1.0,0.0,0.9855,13.548964500427246,0.008888078853487968
170,1,0.10542099177837372,16.408117294311523,0.00034348434290538233,1.0,0.0,0.9854,13.23771858215332,0.01700928807258606
180,1,0.10900943726301193,16.745983123779297,0.00033051771088503303,1.0,0.0,0.9856,13.016884803771973,0.012280579656362534
190,1,0.11117195338010788,16.897119522094727,0.00033662597108632323,1.0,0.0,0.9854,12.903440475463867,0.013647828251123428
200,1,0.1115952581167221,16.927963256835938,0.0003387580721949538,1.0,0.0,0.9855,12.880383491516113,0.013832172378897667
210,2,0.05494954437017441,3.8498451709747314,0.043654038763046264,0.9779833333333333,0.022016666666666684,0.9665,15.449938774108887,0.0668373852968216
220,2,0.029633963480591774,2.344390869140625,0.02411659968694051,0.9898666666666667,0.010133333333333328,0.9743,14.389263153076172,0.04574037343263626
230,2,0.018874961882829666,1.6804741621017456,0.01623334261973699,0.99435,0.005650000000000044,0.978,13.23629379272461,0.05743059888482094
240,2,0.0122629189863801,1.40025794506073,0.009842000917593638,0.9977666666666667,0.0022333333333333094,0.9804,12.152989387512207,0.031977489590644836
250,2,0.009989830665290356,1.2226451635360718,0.007277001541852951,0.9983833333333333,0.0016166666666667107,0.9802,11.113037109375,0.02124301716685295
260,2,0.010060043074190617,1.1476585865020752,0.009364433634281159,0.9975,0.0024999999999999467,0.9803,10.253097534179688,0.038233574479818344
270,2,0.011317791417241096,1.1327646970748901,0.010106233709057172,0.99715,0.002850000000000019,0.9784,9.691595077514648,0.026402723044157028
280,2,0.011461673304438591,1.0871961116790771,0.010503038509686789,0.9966666666666667,0.0033333333333332993,0.9795,9.248997688293457,0.02968665398657322
290,2,0.010452833957970142,1.1014620065689087,0.009217262140909831,0.9970833333333333,0.0029166666666666785,0.9797,9.050888061523438,0.021041175350546837
300,2,0.007819096557796001,1.0877563953399658,0.006807842249671618,0.9983666666666666,0.0016333333333333755,0.9823,8.983661651611328,0.017046477645635605
310,2,0.007787383161485195,1.082248568534851,0.0067876709779103594,0.9985333333333334,0.0014666666666666162,0.9811,8.873503684997559,0.021225538104772568
320,2,0.008020555600523949,1.0740382671356201,0.006907982588807742,0.9985,0.0014999999999999458,0.9817,8.705368995666504,0.018925949931144714
330,2,0.007300292607396841,1.0769526958465576,0.00666945219039917,0.9984666666666666,0.0015333333333333865,0.9815,8.639689445495605,0.021650519222021103
340,2,0.007586111314594746,1.0787265300750732,0.007268804478645325,0.9984333333333333,0.0015666666666667162,0.9826,8.584375381469727,0.03831525892019272
350,2,0.0054946825839579105,1.07405424118042,0.004623643312851588,0.9995333333333334,0.00046666666666661527,0.9829,8.44375991821289,0.02515382505953312
360,2,0.006786528043448925,1.067459225654602,0.006566037359585364,0.9989,0.0010999999999999899,0.9808,8.399949073791504,0.025478729978203773
370,2,0.0045838430523872375,1.0956377983093262,0.003694048980871836,0.9996666666666667,0.0003333333333332966,0.9847,8.295105934143066,0.01726478338241577
380,2,0.004548732191324234,1.0931885242462158,0.003674237410724163,0.9996833333333334,0.0003166666666666318,0.9842,8.235518455505371,0.013730747625231743
390,2,0.004766765516251326,1.0907076597213745,0.003848379264275233,0.9996333333333334,0.0003666666666666263,0.9835,8.184663772583008,0.01654292456805706
400,2,0.0040760464034974575,1.096832275390625,0.0032302280912796656,0.9997166666666667,0.00028333333333330213,0.9833,8.134856224060059,0.015554135665297508
410,2,0.004015155602246523,1.0919650793075562,0.00322109349668026,0.9997333333333334,0.0002666666666666373,0.9841,8.082467079162598,0.012641165405511856
420,2,0.0036802287213504314,1.1005138158798218,0.002740781572957834,0.9997666666666667,0.00023333333333330764,0.9842,8.042055130004883,0.010356366634368896
430,2,0.0033696985337883234,1.0997010469436646,0.0024791190922260286,0.9997666666666667,0.00023333333333330764,0.9854,7.998895168304443,0.012620708905160427
440,2,0.0033037271350622177,1.0995582342147827,0.0023987719463805356,0.9997666666666667,0.00023333333333330764,0.9848,7.964311122894287,0.011345000937581062
450,2,0.0031842761673033237,1.0987074375152588,0.0023259911882380644,0.9997833333333334,0.0002166666666666428,0.9846,7.936248779296875,0.011711240746080875
460,2,0.0031876785214990377,1.1067031621932983,0.0022717975333333014,0.9997833333333334,0.0002166666666666428,0.9849,7.918400764465332,0.008237493224442005
470,2,0.003106660908088088,1.1036604642868042,0.002217189603547255,0.9997833333333334,0.0002166666666666428,0.985,7.903020858764648,0.011012564413249493
480,2,0.0030837387312203646,1.1025395393371582,0.0022101609274744988,0.9997833333333334,0.0002166666666666428,0.9852,7.892197608947754,0.012322680093348026
490,2,0.0031086222734302282,1.1042468547821045,0.0022194486759603022,0.9997833333333334,0.0002166666666666428,0.9853,7.886966228485107,0.010844290256500244
500,2,0.0031071791891008615,1.1045156717300415,0.0022157099177440008,0.9997833333333334,0.0002166666666666428,0.9852,7.885950088500977,0.011434334330260754
