epoch,phase,train,test,nc1,nc2,nc3,feat_norm
10,1,0.9935,0.9802,1.0095787048339844,0.1649734228849411,0.406291127204895,31.40338134765625
20,1,0.9970333333333333,0.9811,0.8475355505943298,0.16341526806354523,0.3854643702507019,29.43384552001953
30,1,0.9978166666666667,0.9798,0.7903941869735718,0.16560989618301392,0.3683398962020874,26.737850189208984
40,1,0.99805,0.9815,0.7686873078346252,0.1647644340991974,0.35398972034454346,23.690641403198242
50,1,0.9987333333333334,0.9818,0.719444990158081,0.17019447684288025,0.3330954909324646,23.00477409362793
60,1,0.99985,0.9839,0.7069974541664124,0.17677681148052216,0.30562853813171387,22.39582633972168
70,1,0.9996,0.9823,0.6705568432807922,0.18169155716896057,0.292094349861145,21.20201301574707
80,1,1.0,0.9848,0.6379440426826477,0.18613234162330627,0.27035224437713623,21.38558006286621
90,1,1.0,0.9848,0.6094280481338501,0.1901058554649353,0.24780243635177612,20.432262420654297
100,1,1.0,0.9854,0.5797302722930908,0.19659246504306793,0.22959601879119873,19.60052490234375
110,1,1.0,0.9844,0.5426013469696045,0.1994771957397461,0.21127736568450928,18.92343521118164
120,1,1.0,0.9841,0.5183420777320862,0.19863305985927582,0.19253504276275635,17.581768035888672
130,1,1.0,0.9838,0.48027798533439636,0.20409728586673737,0.17445838451385498,17.345949172973633
140,1,1.0,0.9837,0.44848161935806274,0.20559078454971313,0.15804845094680786,16.81159782409668
150,1,1.0,0.9838,0.40838927030563354,0.207207590341568,0.13681888580322266,16.20409393310547
160,1,1.0,0.9836,0.38532766699790955,0.20827598869800568,0.1231766939163208,15.750242233276367
170,1,1.0,0.9839,0.37044358253479004,0.20921611785888672,0.11447584629058838,15.625810623168945
180,1,1.0,0.9841,0.35962581634521484,0.20955757796764374,0.109394371509552,15.491168022155762
190,1,1.0,0.984,0.35607999563217163,0.210117906332016,0.10768920183181763,15.436789512634277
200,1,1.0,0.9842,0.35532131791114807,0.2100203037261963,0.10735070705413818,15.429256439208984
210,2,0.98875,0.9802,0.06557026505470276,0.09259028732776642,0.8220987915992737,3.984126567840576
220,2,0.9936333333333334,0.9831,0.05592478811740875,0.07118869572877884,0.7056995034217834,2.3898112773895264
230,2,0.99525,0.9831,0.0492754690349102,0.06520925462245941,0.5739572644233704,1.7451326847076416
240,2,0.9945,0.9831,0.05750654265284538,0.06463412195444107,0.35113847255706787,1.486789345741272
250,2,0.99365,0.9823,0.05947447195649147,0.07151920348405838,0.13586920499801636,1.3629885911941528
260,2,0.9942833333333333,0.9825,0.05617545545101166,0.07420513033866882,0.11540395021438599,1.3014130592346191
270,2,0.9951,0.9824,0.0564686544239521,0.06840424984693527,0.11167508363723755,1.2210068702697754
280,2,0.9946666666666667,0.981,0.055413126945495605,0.07117026299238205,0.11143839359283447,1.1965806484222412
290,2,0.9951333333333333,0.9841,0.0561811737716198,0.06876037269830704,0.11129248142242432,1.1727060079574585
300,2,0.9952,0.9827,0.051696375012397766,0.07108863443136215,0.11224687099456787,1.134639859199524
310,2,0.9950333333333333,0.9812,0.055391985923051834,0.068202905356884,0.10421621799468994,1.1447865962982178
320,2,0.9959166666666667,0.9831,0.05113963410258293,0.06838662922382355,0.10579001903533936,1.1146152019500732
330,2,0.9954833333333334,0.9829,0.05227671191096306,0.06659131497144699,0.09830218553543091,1.1092687845230103
340,2,0.99575,0.9818,0.05285419151186943,0.06851659715175629,0.10820561647415161,1.1221400499343872
350,2,0.9961666666666666,0.9823,0.05132315307855606,0.06347039341926575,0.0969696044921875,1.073655366897583
360,2,0.9968333333333333,0.9823,0.05062905699014664,0.06388841569423676,0.10148745775222778,1.074665904045105
370,2,0.9965333333333334,0.9843,0.0506695993244648,0.06251934915781021,0.09635955095291138,1.0449512004852295
380,2,0.9968666666666667,0.9839,0.047499947249889374,0.06030569598078728,0.0872151255607605,1.0364880561828613
390,2,0.9972833333333333,0.9843,0.04453980550169945,0.056645605713129044,0.08727157115936279,1.0313204526901245
400,2,0.9973166666666666,0.9833,0.04538293927907944,0.056496016681194305,0.0916702151298523,1.0230498313903809
410,2,0.9974333333333333,0.9829,0.05281766131520271,0.054393868893384933,0.08644390106201172,1.0089625120162964
420,2,0.9976833333333334,0.9837,0.04136176034808159,0.051545239984989166,0.08396565914154053,0.9808011054992676
430,2,0.9981166666666667,0.9836,0.04047560691833496,0.0508849211037159,0.08099669218063354,0.9700239300727844
440,2,0.9979833333333333,0.984,0.041585035622119904,0.05075601860880852,0.0811605453491211,0.9659753441810608
450,2,0.9982,0.9837,0.03843080252408981,0.053869131952524185,0.08168953657150269,0.953976571559906
460,2,0.9981,0.9841,0.03702593594789505,0.04982418566942215,0.07553625106811523,0.945327877998352
470,2,0.9982,0.983,0.036471422761678696,0.047591060400009155,0.07299745082855225,0.9257400035858154
480,2,0.9983333333333333,0.9845,0.03754253312945366,0.047917768359184265,0.07471048831939697,0.9175763130187988
490,2,0.9985,0.9834,0.0340985469520092,0.04425734281539917,0.06933963298797607,0.9047515392303467
500,2,0.9985666666666667,0.9841,0.03197256103157997,0.0431516133248806,0.06573736667633057,0.8908467292785645
510,2,0.9984333333333333,0.9846,0.03198855742812157,0.044784534722566605,0.06781691312789917,0.891400933265686
520,2,0.9985166666666667,0.9841,0.03189346194267273,0.04405755549669266,0.06816470623016357,0.882546603679657
530,2,0.99855,0.9854,0.031210895627737045,0.04232986271381378,0.06660795211791992,0.8789682388305664
540,2,0.9985833333333334,0.985,0.029728129506111145,0.04078132286667824,0.06153517961502075,0.867793619632721
550,2,0.9985833333333334,0.9847,0.029447322711348534,0.0394771434366703,0.060600876808166504,0.8673320412635803
560,2,0.9986,0.9849,0.029142985120415688,0.0403958223760128,0.06104695796966553,0.8627499938011169
570,2,0.9986,0.9846,0.029189549386501312,0.040375784039497375,0.06101292371749878,0.8626941442489624
580,2,0.99865,0.9845,0.029056847095489502,0.040452562272548676,0.06106775999069214,0.8625950813293457
590,2,0.9986333333333334,0.9844,0.028977664187550545,0.040261778980493546,0.06086951494216919,0.861502468585968
600,2,0.9986333333333334,0.9844,0.02897156961262226,0.040220458060503006,0.06086289882659912,0.8611018061637878
