epoch,phase,train,test,nc1,nc2,nc3,feat_norm
10,1,0.9950666666666667,0.9801,0.1751381903886795,0.12449529767036438,0.3901504874229431,21.887929916381836
20,1,0.9945333333333334,0.977,0.11145459115505219,0.09120012819766998,0.30549943447113037,19.37287139892578
30,1,0.99825,0.9833,0.09417642652988434,0.09058518707752228,0.229339599609375,19.077787399291992
40,1,0.998,0.9845,0.08330327272415161,0.08714357018470764,0.19033366441726685,18.9368839263916
50,1,0.9965166666666667,0.9801,0.07969523966312408,0.07778894901275635,0.14823752641677856,18.70305061340332
60,1,0.9974333333333333,0.9833,0.08616436272859573,0.09580545127391815,0.10914671421051025,18.712116241455078
70,1,0.9980666666666667,0.9798,0.07636386156082153,0.08386385440826416,0.09450531005859375,18.60051155090332
80,1,0.9993833333333333,0.9844,0.07551778107881546,0.09106772392988205,0.06985682249069214,18.33217430114746
90,1,0.9998833333333333,0.9857,0.07443778961896896,0.0819033607840538,0.059095561504364014,18.17749786376953
100,1,1.0,0.9875,0.06881706416606903,0.08847668021917343,0.05035668611526489,17.47242546081543
110,1,1.0,0.9861,0.07199651747941971,0.09863744676113129,0.04443013668060303,17.226625442504883
120,1,1.0,0.9866,0.07456763833761215,0.10402433574199677,0.04063856601715088,16.947471618652344
130,1,1.0,0.9857,0.07911577075719833,0.10505884140729904,0.04109078645706177,16.42426109313965
140,1,0.9999166666666667,0.9851,0.08129363507032394,0.1107347309589386,0.03858298063278198,15.690423011779785
150,1,0.9970666666666667,0.9794,0.09591210633516312,0.11079220473766327,0.04111528396606445,13.76373291015625
160,1,1.0,0.9857,0.0893566831946373,0.12505103647708893,0.04113417863845825,15.170677185058594
170,1,1.0,0.9854,0.09316600859165192,0.12733015418052673,0.04166066646575928,14.742706298828125
180,1,1.0,0.985,0.09614047408103943,0.13207533955574036,0.04300689697265625,14.53735637664795
190,1,1.0,0.9846,0.09712065011262894,0.13348796963691711,0.042992472648620605,14.531429290771484
200,1,1.0,0.9847,0.09753545373678207,0.13378475606441498,0.04315978288650513,14.523168563842773
210,2,0.9871,0.9759,0.10204645246267319,0.053913138806819916,0.5447540283203125,2.1747660636901855
220,2,0.9933666666666666,0.9793,0.06078902259469032,0.047623757272958755,0.5526348352432251,2.2134599685668945
230,2,0.9935333333333334,0.9786,0.053103040903806686,0.055826976895332336,0.500137984752655,2.1952192783355713
240,2,0.99265,0.9789,0.04628659784793854,0.053876347839832306,0.33397138118743896,2.078021287918091
250,2,0.9908166666666667,0.9781,0.042688123881816864,0.0609460286796093,0.11007559299468994,1.8568156957626343
260,2,0.9939333333333333,0.9789,0.03671654686331749,0.05291065573692322,0.052374064922332764,1.6795247793197632
270,2,0.9929666666666667,0.9795,0.0358329676091671,0.06025633215904236,0.053098082542419434,1.6029187440872192
280,2,0.9931333333333333,0.9789,0.035251185297966,0.06764324009418488,0.05728185176849365,1.582560658454895
290,2,0.99455,0.9789,0.03266874700784683,0.0648229792714119,0.05205237865447998,1.5346622467041016
300,2,0.9945,0.9801,0.03395877778530121,0.06578831374645233,0.05249375104904175,1.5276336669921875
310,2,0.9955833333333334,0.9786,0.03093617968261242,0.06314926594495773,0.05112236738204956,1.516327977180481
320,2,0.99495,0.9775,0.034535001963377,0.05939045548439026,0.04559433460235596,1.528192400932312
330,2,0.9964833333333334,0.9798,0.029157713055610657,0.07197695970535278,0.05212414264678955,1.5694756507873535
340,2,0.9956333333333334,0.98,0.03242472931742668,0.06758033484220505,0.05044591426849365,1.533858299255371
350,2,0.9949833333333333,0.9778,0.031512387096881866,0.08057200908660889,0.05417203903198242,1.5647341012954712
360,2,0.9964833333333334,0.9802,0.030225927010178566,0.08208893239498138,0.054348111152648926,1.5455299615859985
370,2,0.99745,0.9811,0.027180206030607224,0.0863962322473526,0.058049678802490234,1.5835705995559692
380,2,0.99735,0.9798,0.02915366180241108,0.08827312290668488,0.05902445316314697,1.5815950632095337
390,2,0.9972,0.9796,0.02801906317472458,0.09554654359817505,0.06570100784301758,1.5977052450180054
400,2,0.9977833333333334,0.9808,0.028957394883036613,0.09353939443826675,0.06402826309204102,1.5928764343261719
410,2,0.9959166666666667,0.9784,0.02988693304359913,0.0984201431274414,0.065815269947052,1.5835692882537842
420,2,0.9985166666666667,0.9808,0.026014113798737526,0.09849005937576294,0.0664602518081665,1.6002012491226196
430,2,0.9981666666666666,0.9823,0.026080071926116943,0.1004113107919693,0.06860512495040894,1.5924155712127686
440,2,0.9985166666666667,0.9814,0.027165338397026062,0.1025920882821083,0.07037293910980225,1.6049989461898804
450,2,0.9987166666666667,0.9805,0.026540366932749748,0.10522224754095078,0.07280147075653076,1.596483826637268
460,2,0.9988333333333334,0.9809,0.02648509480059147,0.10646074265241623,0.07382023334503174,1.5991164445877075
470,2,0.99835,0.9777,0.02896839566528797,0.10766466706991196,0.07549506425857544,1.6016545295715332
480,2,0.9989666666666667,0.9801,0.024962548166513443,0.11086893826723099,0.0789715051651001,1.6111699342727661
490,2,0.99885,0.9815,0.025439249351620674,0.1151714026927948,0.08342325687408447,1.6279935836791992
500,2,0.99915,0.9813,0.025306830182671547,0.11377878487110138,0.08196002244949341,1.6437004804611206
510,2,0.99915,0.9819,0.02465597353875637,0.11644817143678665,0.08404844999313354,1.64756441116333
520,2,0.9992,0.9816,0.02486616000533104,0.118429034948349,0.08534127473831177,1.6618822813034058
530,2,0.9991833333333333,0.9819,0.025256486609578133,0.11877121031284332,0.0860971212387085,1.6605119705200195
540,2,0.9992,0.9815,0.025142163038253784,0.11930350959300995,0.08694201707839966,1.6618398427963257
550,2,0.9992,0.9818,0.024724464863538742,0.11978322267532349,0.08754855394363403,1.6684693098068237
560,2,0.9992,0.9817,0.024800308048725128,0.12003417313098907,0.08809983730316162,1.6662484407424927
570,2,0.9992,0.9818,0.024844646453857422,0.12047126889228821,0.08822786808013916,1.6725096702575684
580,2,0.9992,0.9815,0.024812698364257812,0.12077291309833527,0.08861368894577026,1.6726397275924683
590,2,0.9992,0.9816,0.02485882304608822,0.1206604391336441,0.08860033750534058,1.6712809801101685
600,2,0.9992,0.9816,0.024881094694137573,0.12062953412532806,0.0885399580001831,1.672027826309204
