epoch,phase,train,test,nc1,nc2,nc3,feat_norm
10,1,0.75598,0.7264,,,,
20,1,0.82004,0.779,,,,
30,1,0.8231,0.781,,,,
40,1,0.83944,0.7944,,,,
50,1,0.81248,0.7755,,,,
60,1,0.8063,0.772,,,,
70,1,0.8264,0.7805,,,,
80,1,0.76412,0.7272,,,,
90,1,0.8156,0.7677,,,,
100,1,0.81486,0.7759,,,,
110,1,0.9989,0.8775,0.22597476840019226,0.12395632266998291,0.016318798065185547,5.997971057891846
120,1,0.97512,0.8513,0.2651858925819397,0.15683536231517792,0.02768927812576294,6.114749431610107
130,1,0.96884,0.8418,0.27033311128616333,0.1652781367301941,0.028118908405303955,5.753424167633057
140,1,0.98726,0.8558,0.22723835706710815,0.14321273565292358,0.023808658123016357,5.997771263122559
150,1,0.97144,0.8415,0.2587797939777374,0.15142449736595154,0.024721622467041016,5.770717620849609
160,1,1.0,0.8896,0.14512094855308533,0.10088077187538147,0.013917922973632812,5.969045639038086
170,1,1.0,0.8913,0.13060922920703888,0.09672455489635468,0.013742268085479736,5.893543243408203
180,1,1.0,0.8908,0.12011127918958664,0.0939016118645668,0.013777554035186768,5.7682414054870605
190,1,1.0,0.8914,0.11177770048379898,0.09218765795230865,0.01414269208908081,5.671804428100586
200,1,1.0,0.8906,0.104322649538517,0.09071020781993866,0.014227569103240967,5.6279730796813965
210,2,0.64036,0.621,0.5564475059509277,0.23319557309150696,0.12855607271194458,1.4369044303894043
220,2,0.73544,0.7119,0.4562067687511444,0.15739475190639496,0.05421990156173706,1.4896715879440308
230,2,0.7734,0.7473,0.41889604926109314,0.13328847289085388,0.04572951793670654,1.4460862874984741
240,2,0.79386,0.7632,0.41801878809928894,0.09530336409807205,0.028006255626678467,1.3786287307739258
250,2,0.78976,0.7546,0.40237191319465637,0.09946152567863464,0.033559322357177734,1.4434624910354614
260,2,0.78072,0.7541,0.4051509499549866,0.1208701804280281,0.047169506549835205,1.4610812664031982
270,2,0.77176,0.7455,0.4165230691432953,0.1147865429520607,0.03259783983230591,1.3869818449020386
280,2,0.7381,0.7143,0.4668472409248352,0.13092859089374542,0.05427968502044678,1.441197395324707
290,2,0.76308,0.7305,0.5121241211891174,0.09361791610717773,0.028115391731262207,1.4225836992263794
300,2,0.78846,0.754,0.4423602521419525,0.10602393746376038,0.030637264251708984,1.402016520500183
310,2,0.76228,0.737,0.4772092401981354,0.1053265705704689,0.03771352767944336,1.4176517724990845
320,2,0.6979,0.6697,0.5627338290214539,0.14635498821735382,0.08227479457855225,1.4542641639709473
330,2,0.79554,0.7668,0.4251919984817505,0.08491037040948868,0.021766364574432373,1.4697718620300293
340,2,0.65496,0.6358,0.511701226234436,0.1894253045320511,0.11141312122344971,1.2938501834869385
350,2,0.7622,0.7374,0.4924115538597107,0.11425765603780746,0.04741966724395752,1.4096283912658691
360,2,0.75548,0.726,0.46666231751441956,0.1189410537481308,0.03706681728363037,1.4028983116149902
370,2,0.78884,0.7631,0.41197216510772705,0.0909399464726448,0.026481449604034424,1.4506151676177979
380,2,0.78896,0.7601,0.37460339069366455,0.10396801680326462,0.03633260726928711,1.3467751741409302
390,2,0.74678,0.7237,0.4609564542770386,0.11665933579206467,0.04811316728591919,1.4370895624160767
400,2,0.68256,0.6586,0.5427606701850891,0.18723918497562408,0.07247769832611084,1.4291027784347534
410,2,0.75074,0.7184,0.4177820384502411,0.11704953759908676,0.04365074634552002,1.3802433013916016
420,2,0.73002,0.7043,0.4712054431438446,0.1454259306192398,0.04679262638092041,1.4289880990982056
430,2,0.59722,0.5756,0.6508938670158386,0.17787593603134155,0.10344171524047852,1.358572244644165
440,2,0.78304,0.7535,0.445366770029068,0.09759777784347534,0.026637673377990723,1.3430827856063843
450,2,0.70688,0.6781,0.5522910356521606,0.152633935213089,0.05137205123901367,1.3324711322784424
460,2,0.78666,0.7465,0.41796988248825073,0.09450650960206985,0.026817619800567627,1.4584743976593018
470,2,0.77526,0.7485,0.4262280762195587,0.10848324000835419,0.03696328401565552,1.4739457368850708
480,2,0.7573,0.7292,0.45460399985313416,0.12212145328521729,0.041437506675720215,1.3821265697479248
490,2,0.77718,0.7422,0.4308307468891144,0.09067236632108688,0.028977394104003906,1.3910807371139526
500,2,0.77886,0.7428,0.48958730697631836,0.10002824664115906,0.027827084064483643,1.4003429412841797
510,2,0.95976,0.854,0.09389303624629974,0.03129751235246658,0.009062409400939941,1.485802173614502
520,2,0.91806,0.8152,0.1454535871744156,0.047632958739995956,0.012134730815887451,1.4552057981491089
530,2,0.96504,0.8469,0.07766961306333542,0.02726779505610466,0.006682097911834717,1.4746044874191284
540,2,0.95798,0.8396,0.08613105863332748,0.030563900247216225,0.006859421730041504,1.445847988128662
550,2,0.94298,0.8195,0.10701330006122589,0.03626646846532822,0.010968685150146484,1.4556798934936523
560,2,0.96004,0.8347,0.07964857667684555,0.030911898240447044,0.0076615214347839355,1.5022730827331543
570,2,0.9631,0.836,0.07752793282270432,0.024771522730588913,0.0065430402755737305,1.5577398538589478
580,2,0.95152,0.821,0.09515802562236786,0.028690055012702942,0.0071364641189575195,1.5526362657546997
590,2,0.94734,0.8251,0.09721484035253525,0.028378603979945183,0.006444573402404785,1.4798376560211182
600,2,0.97144,0.8353,0.06477329134941101,0.02185586467385292,0.005179703235626221,1.494971752166748
610,2,0.96756,0.8313,0.06965557485818863,0.024080095812678337,0.005108177661895752,1.473013162612915
620,2,0.94082,0.8146,0.1080319955945015,0.032684892416000366,0.00824815034866333,1.4977054595947266
630,2,0.97074,0.839,0.0629935935139656,0.023847585543990135,0.005302727222442627,1.4309412240982056
640,2,0.96186,0.8284,0.06983260065317154,0.027620354667305946,0.005373954772949219,1.5020837783813477
650,2,0.95624,0.8213,0.08181951940059662,0.029533298686146736,0.005696475505828857,1.4689140319824219
660,2,0.9983,0.8588,0.007297046482563019,0.011437215842306614,0.003384113311767578,1.517315149307251
