epoch,phase,train,test,nc1,nc2,nc3,feat_norm
10,1,0.994,0.9773,0.636407732963562,0.16304348409175873,0.3650158643722534,27.969932556152344
20,1,0.9955833333333334,0.98,0.3987310528755188,0.1646529734134674,0.3081282377243042,25.86292839050293
30,1,0.99625,0.9803,0.3167676031589508,0.15354660153388977,0.24586427211761475,23.052566528320312
40,1,0.9943333333333333,0.9759,0.27562451362609863,0.1626313477754593,0.1954461932182312,20.198345184326172
50,1,0.9980166666666667,0.9828,0.2301078587770462,0.1639149934053421,0.16469049453735352,19.65416717529297
60,1,0.9982166666666666,0.9832,0.22525256872177124,0.17009200155735016,0.1306055188179016,17.45380401611328
70,1,1.0,0.9869,0.17583033442497253,0.17404517531394958,0.10281932353973389,18.201875686645508
80,1,1.0,0.9864,0.17174376547336578,0.18213817477226257,0.08796471357345581,17.005512237548828
90,1,0.9999833333333333,0.9854,0.16761523485183716,0.18093760311603546,0.0801008939743042,16.11680030822754
100,1,1.0,0.9861,0.16735447943210602,0.1856437623500824,0.07218015193939209,15.425848007202148
110,1,1.0,0.986,0.1619187295436859,0.18803425133228302,0.06768763065338135,15.391919136047363
120,1,1.0,0.9853,0.15957288444042206,0.1868683099746704,0.06451272964477539,14.765417098999023
130,1,1.0,0.9858,0.15636782348155975,0.18281760811805725,0.06199008226394653,14.02578353881836
140,1,0.9997166666666667,0.9845,0.16377991437911987,0.18886566162109375,0.05948507785797119,13.10490608215332
150,1,1.0,0.9852,0.16048164665699005,0.19548818469047546,0.05877333879470825,14.018280982971191
160,1,0.9999166666666667,0.9853,0.16251279413700104,0.19981008768081665,0.05877029895782471,13.932951927185059
170,1,1.0,0.9849,0.1628333479166031,0.2003331482410431,0.05679053068161011,13.811295509338379
180,1,1.0,0.9849,0.16572703421115875,0.20333892107009888,0.05708777904510498,13.886056900024414
190,1,1.0,0.9848,0.16589710116386414,0.20412355661392212,0.057352542877197266,13.914387702941895
200,1,1.0,0.9848,0.16632509231567383,0.20442388951778412,0.05734032392501831,13.935239791870117
210,2,0.9901333333333333,0.9787,0.06418304890394211,0.1920853555202484,0.7289331555366516,2.691859483718872
220,2,0.9954333333333333,0.982,0.050515301525592804,0.15350636839866638,0.5806911587715149,1.8635752201080322
230,2,0.9958333333333333,0.9827,0.0474131740629673,0.13353396952152252,0.45040374994277954,1.5939913988113403
