epoch,condition,alpha,seed,train,test,nc1,nc2,nc3,feat_norm
210,scale_up,3.0,0,0.9653166666666667,0.9557,0.09383029490709305,0.3635132908821106,0.6998707056045532,2.966909408569336
220,scale_up,3.0,0,0.9853833333333334,0.9712,0.05328568443655968,0.23546719551086426,0.5666214823722839,2.0241308212280273
230,scale_up,3.0,0,0.9879833333333333,0.9735,0.037849508225917816,0.18460533022880554,0.4662654995918274,1.5755138397216797
240,scale_up,3.0,0,0.99385,0.9773,0.025836629793047905,0.1622515171766281,0.3884047865867615,1.3423651456832886
250,scale_up,3.0,0,0.9965833333333334,0.9813,0.017504865303635597,0.14111673831939697,0.31795597076416016,1.201423168182373
260,scale_up,3.0,0,0.9970333333333333,0.9796,0.014153608120977879,0.12456338852643967,0.25723934173583984,1.0928977727890015
270,scale_up,3.0,0,0.9971666666666666,0.9784,0.013222703710198402,0.11614878475666046,0.22378402948379517,1.0365917682647705
280,scale_up,3.0,0,0.998,0.981,0.010117141529917717,0.1092178151011467,0.1878102421760559,1.0044058561325073
290,scale_up,3.0,0,0.9987833333333334,0.9825,0.008637139573693275,0.10377570241689682,0.1591750979423523,1.0045720338821411
300,scale_up,3.0,0,0.9981833333333333,0.9818,0.008917893283069134,0.10529325157403946,0.12915784120559692,1.009336233139038
310,scale_up,3.0,0,0.9971333333333333,0.9801,0.009536456316709518,0.1069759801030159,0.10394370555877686,1.0366535186767578
320,scale_up,3.0,0,0.9976,0.9803,0.009461546316742897,0.11651838570833206,0.08927172422409058,1.0905907154083252
330,scale_up,3.0,0,0.9954666666666667,0.9796,0.01207726076245308,0.11873731017112732,0.08053320646286011,1.0988519191741943
340,scale_up,3.0,0,0.9969333333333333,0.98,0.011045567691326141,0.12036476284265518,0.07592582702636719,1.089887022972107
350,scale_up,3.0,0,0.99575,0.9764,0.011955954134464264,0.12196331471204758,0.07704448699951172,1.0892467498779297
360,scale_up,3.0,0,0.9981166666666667,0.9815,0.008070099167525768,0.1235920712351799,0.07685667276382446,1.0951495170593262
370,scale_up,3.0,0,0.9981333333333333,0.9821,0.007364639081060886,0.12655030190944672,0.07890588045120239,1.0977567434310913
380,scale_up,3.0,0,0.9982666666666666,0.981,0.007547031156718731,0.12738238275051117,0.08146172761917114,1.0967122316360474
390,scale_up,3.0,0,0.9986666666666667,0.9807,0.007316168863326311,0.12765713036060333,0.08319264650344849,1.1070997714996338
400,scale_up,3.0,0,0.9993166666666666,0.9822,0.0057909139432013035,0.12938539683818817,0.08587408065795898,1.1141095161437988
410,scale_up,3.0,0,0.9991166666666667,0.9818,0.00609691021963954,0.13109005987644196,0.08848625421524048,1.1128261089324951
420,scale_up,3.0,0,0.9996333333333334,0.9828,0.004988284315913916,0.13362331688404083,0.09114360809326172,1.1333858966827393
430,scale_up,3.0,0,0.99955,0.9838,0.004801461007446051,0.13481229543685913,0.09346276521682739,1.1249843835830688
440,scale_up,3.0,0,0.9996,0.9826,0.004590350668877363,0.13595429062843323,0.09545594453811646,1.1374703645706177
450,scale_up,3.0,0,0.9996333333333334,0.9831,0.0042175971902906895,0.13705193996429443,0.09713160991668701,1.1379673480987549
460,scale_up,3.0,0,0.9997666666666667,0.9841,0.003743099980056286,0.1383046954870224,0.09920436143875122,1.1427581310272217
470,scale_up,3.0,0,0.9997833333333334,0.9822,0.0033628318924456835,0.13834667205810547,0.09998530149459839,1.1471465826034546
480,scale_up,3.0,0,0.9998166666666667,0.9829,0.003437042934820056,0.13827137649059296,0.10082584619522095,1.1466118097305298
490,scale_up,3.0,0,0.9997833333333334,0.9822,0.003229866735637188,0.14018495380878448,0.10260921716690063,1.1474169492721558
500,scale_up,3.0,0,0.9997833333333334,0.983,0.0031039405148476362,0.14092038571834564,0.10346251726150513,1.1568536758422852
510,scale_up,3.0,0,0.9998,0.983,0.002879249630495906,0.14094075560569763,0.10429912805557251,1.1551685333251953
520,scale_up,3.0,0,0.9998333333333334,0.9828,0.002747165272012353,0.14236339926719666,0.105499267578125,1.1625783443450928
530,scale_up,3.0,0,0.9998333333333334,0.9839,0.002749176463112235,0.14311818778514862,0.1065250039100647,1.1582987308502197
540,scale_up,3.0,0,0.9998333333333334,0.9841,0.002598912687972188,0.1436844766139984,0.10700279474258423,1.1622283458709717
550,scale_up,3.0,0,0.9998333333333334,0.984,0.002637438243255019,0.14395447075366974,0.10741901397705078,1.1650375127792358
560,scale_up,3.0,0,0.9998333333333334,0.9839,0.002610075054690242,0.14435462653636932,0.10792595148086548,1.1668288707733154
570,scale_up,3.0,0,0.9998333333333334,0.9836,0.002585160080343485,0.14465974271297455,0.10823744535446167,1.1678893566131592
580,scale_up,3.0,0,0.9998333333333334,0.9835,0.002579870168119669,0.14476841688156128,0.10836821794509888,1.168205738067627
590,scale_up,3.0,0,0.9998333333333334,0.9837,0.0025867652148008347,0.14472830295562744,0.10835778713226318,1.168522834777832
600,scale_up,3.0,0,0.9998333333333334,0.9839,0.0025851218961179256,0.14477722346782684,0.10838335752487183,1.1687560081481934
