epoch,phase,train,test,nc1,nc2,nc3,feat_norm
10,1,0.9900166666666667,0.9776,0.1457783579826355,0.16985169053077698,0.1504003405570984,16.26727294921875
20,1,0.99305,0.9774,0.11345075815916061,0.1738940179347992,0.06168252229690552,14.411993980407715
30,1,0.9934833333333334,0.9785,0.1021677702665329,0.15818098187446594,0.04382878541946411,11.982304573059082
40,1,0.9954833333333334,0.9794,0.09757129848003387,0.1546413153409958,0.03226393461227417,12.011761665344238
50,1,0.9958666666666667,0.9792,0.09554558992385864,0.16052548587322235,0.0353129506111145,12.404077529907227
60,1,0.9972666666666666,0.9811,0.09364265948534012,0.1636364459991455,0.03376352787017822,11.6682767868042
70,1,0.9979666666666667,0.9843,0.09383171796798706,0.16779324412345886,0.03428524732589722,12.004624366760254
80,1,0.9990833333333333,0.9839,0.08932933956384659,0.17113915085792542,0.03486490249633789,12.306377410888672
90,1,0.99855,0.9833,0.08957713097333908,0.1741771101951599,0.03606778383255005,12.13628101348877
100,1,0.9980833333333333,0.9807,0.09336180984973907,0.19052371382713318,0.03882122039794922,12.330974578857422
110,1,0.99985,0.9841,0.08683250099420547,0.18884454667568207,0.03717917203903198,12.471795082092285
120,1,0.9999666666666667,0.9859,0.09116491675376892,0.19667664170265198,0.04009610414505005,12.673815727233887
130,1,0.9999666666666667,0.9846,0.09637365490198135,0.20893995463848114,0.0427631139755249,12.909132957458496
140,1,0.9995666666666667,0.9816,0.10182111710309982,0.2097686380147934,0.042806148529052734,12.830792427062988
150,1,0.9999833333333333,0.9844,0.09958664327859879,0.22053256630897522,0.04487180709838867,13.125685691833496
160,1,0.9999833333333333,0.9839,0.10418406128883362,0.23132741451263428,0.046961963176727295,13.517780303955078
170,1,0.9999833333333333,0.983,0.10640429705381393,0.23747017979621887,0.04831409454345703,13.767308235168457
180,1,0.9999833333333333,0.984,0.10821905732154846,0.24153660237789154,0.04889613389968872,13.95881175994873
190,1,0.9999833333333333,0.9838,0.10921711474657059,0.24319343268871307,0.0492711067199707,14.074907302856445
200,1,0.9999833333333333,0.9834,0.10945916175842285,0.2437378317117691,0.049255192279815674,14.083693504333496
210,2,0.9839166666666667,0.9752,0.050806351006031036,0.10355328768491745,0.14331352710723877,0.9763028621673584
220,2,0.9882333333333333,0.9802,0.043939705938100815,0.1319565623998642,0.13121384382247925,1.1852604150772095
230,2,0.9856,0.9784,0.04538877680897713,0.1316366046667099,0.10376721620559692,1.2930703163146973
240,2,0.9803,0.9723,0.05097753927111626,0.12001615017652512,0.08210307359695435,1.3171404600143433
250,2,0.9752166666666666,0.9687,0.05520278960466385,0.12458186596632004,0.08126384019851685,1.3249096870422363
260,2,0.9808833333333333,0.9711,0.0504751056432724,0.12175502628087997,0.07928431034088135,1.3525762557983398
270,2,0.9782833333333333,0.9715,0.053654637187719345,0.12479864060878754,0.08251440525054932,1.3357948064804077
280,2,0.9771333333333333,0.9712,0.056021422147750854,0.1235312968492508,0.08289879560470581,1.3520870208740234
290,2,0.98095,0.9731,0.047833334654569626,0.12151321768760681,0.08205223083496094,1.3384398221969604
300,2,0.9783666666666667,0.9691,0.05100346356630325,0.123296819627285,0.08442080020904541,1.365604281425476
310,2,0.9795333333333334,0.9709,0.0498729944229126,0.12489904463291168,0.08511984348297119,1.385327696800232
320,2,0.9810166666666666,0.9713,0.047644276171922684,0.12483461201190948,0.08447474241256714,1.3677111864089966
330,2,0.9792166666666666,0.9707,0.051616087555885315,0.12625285983085632,0.08610409498214722,1.391855001449585
340,2,0.9800666666666666,0.9719,0.049131665378808975,0.12662208080291748,0.08604240417480469,1.390918493270874
350,2,0.98115,0.9723,0.04677050560712814,0.12631385028362274,0.08591300249099731,1.3745527267456055
360,2,0.9814333333333334,0.9701,0.046939361840486526,0.12646439671516418,0.0857284665107727,1.3763447999954224
370,2,0.9809666666666667,0.9721,0.04699254408478737,0.1265539824962616,0.0870315432548523,1.397478461265564
380,2,0.9791833333333333,0.9689,0.052410922944545746,0.12766674160957336,0.08751708269119263,1.3720496892929077
390,2,0.98165,0.9716,0.04722801223397255,0.12974506616592407,0.08807069063186646,1.3914110660552979
400,2,0.9819666666666667,0.974,0.04630491882562637,0.13007470965385437,0.08956211805343628,1.3673734664916992
410,2,0.9816166666666667,0.9723,0.046895384788513184,0.12998810410499573,0.08819496631622314,1.3828433752059937
420,2,0.9816333333333334,0.9688,0.04809296503663063,0.13046512007713318,0.08851128816604614,1.3704891204833984
430,2,0.9828166666666667,0.9731,0.045315567404031754,0.13032859563827515,0.08909070491790771,1.3998671770095825
440,2,0.9811666666666666,0.9703,0.04672873020172119,0.1294621229171753,0.08854162693023682,1.3774083852767944
450,2,0.9835333333333334,0.9739,0.04316071793437004,0.1277494877576828,0.08789241313934326,1.3698832988739014
460,2,0.9845,0.9745,0.04145320877432823,0.12727850675582886,0.08730775117874146,1.3636094331741333
470,2,0.9841666666666666,0.9747,0.04164443165063858,0.1262035071849823,0.08689963817596436,1.3725850582122803
480,2,0.98495,0.9734,0.04157920181751251,0.12568339705467224,0.08652162551879883,1.3578224182128906
490,2,0.98405,0.9751,0.042837318032979965,0.12512974441051483,0.08645391464233398,1.3742870092391968
500,2,0.9826333333333334,0.9717,0.0450461283326149,0.1252535581588745,0.0864943265914917,1.377061367034912
510,2,0.98555,0.9747,0.04051605984568596,0.12454841285943985,0.08627814054489136,1.3595569133758545
520,2,0.985,0.974,0.04132078215479851,0.12574885785579681,0.08655655384063721,1.3544572591781616
530,2,0.9861,0.9753,0.039703890681266785,0.12378282845020294,0.08579623699188232,1.3655864000320435
540,2,0.98665,0.9744,0.039340417832136154,0.12351106107234955,0.0854572057723999,1.359631061553955
550,2,0.9867,0.9754,0.039013274013996124,0.1217135339975357,0.08394193649291992,1.3581095933914185
560,2,0.9865,0.9744,0.039052814245224,0.1203356459736824,0.08326995372772217,1.353769302368164
570,2,0.9862833333333333,0.9753,0.03867105394601822,0.11876524984836578,0.08250254392623901,1.3609950542449951
580,2,0.98695,0.9745,0.03799007833003998,0.1190115362405777,0.08167409896850586,1.3483635187149048
590,2,0.9872333333333333,0.9758,0.037808530032634735,0.11830483376979828,0.08172827959060669,1.3476802110671997
600,2,0.9877166666666667,0.9753,0.036592792719602585,0.11781077086925507,0.08138102293014526,1.3435148000717163
610,2,0.9884,0.9758,0.0365542471408844,0.11772564053535461,0.0812298059463501,1.3443471193313599
620,2,0.9886333333333334,0.9759,0.03548818826675415,0.11856835335493088,0.0812997817993164,1.339395523071289
630,2,0.9885833333333334,0.9765,0.03586451709270477,0.11868534982204437,0.08116114139556885,1.3390285968780518
640,2,0.9891833333333333,0.9776,0.035106558352708817,0.11794201284646988,0.08124542236328125,1.3462839126586914
650,2,0.9897166666666667,0.9771,0.03460688889026642,0.11860920488834381,0.08140677213668823,1.3322868347167969
660,2,0.9894666666666667,0.9758,0.03444994240999222,0.11843395233154297,0.08124703168869019,1.3422833681106567
670,2,0.9895333333333334,0.9782,0.03394317254424095,0.11834477633237839,0.08134299516677856,1.3356096744537354
680,2,0.9899166666666667,0.9776,0.03372581675648689,0.11860267072916031,0.08138024806976318,1.33383047580719
690,2,0.98995,0.9769,0.03338376060128212,0.11847159266471863,0.08144110441207886,1.3304331302642822
700,2,0.9899333333333333,0.9766,0.03343438729643822,0.11910092085599899,0.08149290084838867,1.3310374021530151
710,2,0.9898666666666667,0.9782,0.033172205090522766,0.11878492683172226,0.08163386583328247,1.3277565240859985
720,2,0.99035,0.9771,0.03267272561788559,0.11889950186014175,0.08171546459197998,1.327957272529602
730,2,0.9901833333333333,0.9775,0.032571494579315186,0.11859733611345291,0.08192586898803711,1.3280677795410156
740,2,0.9904666666666667,0.9776,0.03251081332564354,0.11896301060914993,0.0817486047744751,1.326385736465454
750,2,0.9906,0.978,0.032371144741773605,0.11880387365818024,0.08178967237472534,1.3262189626693726
760,2,0.9907833333333333,0.9781,0.03230835869908333,0.11876625567674637,0.08181369304656982,1.3248127698898315
770,2,0.9907833333333333,0.9779,0.03225388005375862,0.11875215172767639,0.08181124925613403,1.3248963356018066
780,2,0.99075,0.9781,0.03221912309527397,0.11874540895223618,0.08184230327606201,1.324818730354309
790,2,0.9908,0.9782,0.032231733202934265,0.11877253651618958,0.08185738325119019,1.3252431154251099
800,2,0.9907833333333333,0.9781,0.032222848385572433,0.11879170686006546,0.08185303211212158,1.3250044584274292
