epoch,phase,train,test,nc1,nc2,nc3,feat_norm
10,1,0.9937,0.9779,0.2610653042793274,0.13311415910720825,0.411648154258728,28.66716194152832
20,1,0.9953333333333333,0.9772,0.22352156043052673,0.10203754901885986,0.354059100151062,29.502925872802734
30,1,0.9959,0.9789,0.15653881430625916,0.10335315018892288,0.3146461844444275,29.226909637451172
40,1,0.9977166666666667,0.9811,0.16622593998908997,0.10272199660539627,0.2611876130104065,28.446426391601562
50,1,0.9986166666666667,0.9831,0.1566280722618103,0.09033968299627304,0.217218816280365,24.940940856933594
60,1,0.9980333333333333,0.9803,0.16204297542572021,0.11360466480255127,0.20649027824401855,23.190540313720703
70,1,0.9987333333333334,0.9829,0.12971992790699005,0.09692468494176865,0.16816264390945435,22.0297794342041
80,1,0.9979833333333333,0.9799,0.1300642192363739,0.10018719732761383,0.1270567774772644,23.052913665771484
90,1,0.9993166666666666,0.9836,0.12145157903432846,0.10885795950889587,0.12243473529815674,20.712812423706055
100,1,0.99815,0.979,0.12142079323530197,0.11610763520002365,0.10207879543304443,20.043622970581055
110,1,1.0,0.9859,0.09139139205217361,0.11276561766862869,0.07021540403366089,21.63676643371582
120,1,1.0,0.9849,0.1002255529165268,0.10663075000047684,0.0666269063949585,19.992467880249023
130,1,1.0,0.9851,0.09340093284845352,0.12097814679145813,0.053919196128845215,20.192201614379883
140,1,1.0,0.9841,0.09486307948827744,0.12166941910982132,0.05314481258392334,19.555204391479492
150,1,0.9999166666666667,0.985,0.09696146100759506,0.11430875957012177,0.05166405439376831,17.657958984375
160,1,1.0,0.9851,0.10269874334335327,0.1288575977087021,0.04930448532104492,18.586599349975586
170,1,1.0,0.985,0.10685495287179947,0.13789719343185425,0.04943495988845825,18.334674835205078
180,1,1.0,0.9849,0.11055243015289307,0.14528073370456696,0.04947298765182495,18.204486846923828
190,1,1.0,0.985,0.11264371126890182,0.14910651743412018,0.050228774547576904,18.138946533203125
200,1,1.0,0.9847,0.113148532807827,0.1498761773109436,0.05016690492630005,18.147192001342773
210,2,0.9865833333333334,0.9715,0.04763249680399895,0.17648255825042725,0.6593643426895142,2.383889675140381
220,2,0.9961833333333333,0.9808,0.022831834852695465,0.14550787210464478,0.5025744438171387,1.550625205039978
230,2,0.9956666666666667,0.9783,0.018971415236592293,0.12662559747695923,0.3592238426208496,1.2036397457122803
240,2,0.9953,0.9788,0.015339130535721779,0.10938408970832825,0.24156653881072998,1.051254391670227
250,2,0.9966,0.9819,0.011126896366477013,0.09912589192390442,0.11454993486404419,1.0258853435516357
260,2,0.9957166666666667,0.9789,0.012500048615038395,0.09465593844652176,0.0687408447265625,1.0178310871124268
270,2,0.9958333333333333,0.9774,0.011544394306838512,0.09638982266187668,0.06154632568359375,1.007425308227539
280,2,0.996,0.98,0.010532752610743046,0.09209953993558884,0.05630016326904297,1.0036053657531738
290,2,0.9959833333333333,0.9794,0.009945743717253208,0.09034325182437897,0.05462294816970825,0.9847335815429688
