epoch,phase,train,test,nc1,nc2,nc3,feat_norm
10,1,0.78322,0.5244,,,,
20,1,0.92638,0.5231,,,,
30,1,0.96418,0.53,,,,
40,1,0.967,0.5302,,,,
50,1,0.98366,0.5429,,,,
60,1,0.97482,0.5191,,,,
70,1,0.97958,0.5216,,,,
80,1,0.98826,0.529,,,,
90,1,0.98642,0.5294,,,,
100,1,0.998,0.5378,1.7659825086593628,0.2696825861930847,0.4226036071777344,37.5118408203125
110,1,0.99952,0.5464,1.5956333875656128,0.26605653762817383,0.39307135343551636,38.14887237548828
120,1,1.0,0.5517,1.6077289581298828,0.27316349744796753,0.347553551197052,42.611289978027344
130,1,0.99966,0.5479,1.4678000211715698,0.2985716164112091,0.34765738248825073,30.892858505249023
140,1,1.0,0.5524,1.5116137266159058,0.29675716161727905,0.3136223554611206,41.6810417175293
150,1,1.0,0.5541,1.555930733680725,0.31251060962677,0.30358463525772095,42.22169876098633
160,1,1.0,0.551,1.3646466732025146,0.30917438864707947,0.27316004037857056,34.67729949951172
170,1,1.0,0.5532,1.4143259525299072,0.3201651871204376,0.27199506759643555,38.99561309814453
180,1,1.0,0.5531,1.4167300462722778,0.3256293535232544,0.2685428261756897,39.13852310180664
190,1,1.0,0.5521,1.4106131792068481,0.328956663608551,0.26579082012176514,38.95875930786133
200,1,1.0,0.5518,1.4084656238555908,0.3294466435909271,0.26506537199020386,38.88923263549805
210,2,0.53376,0.494,2.3230130672454834,0.37609753012657166,0.7554851770401001,2.2208845615386963
220,2,0.68674,0.5347,1.024533748626709,0.2607695758342743,0.6795386075973511,1.6803388595581055
230,2,0.8117,0.5379,0.6396448016166687,0.19458147883415222,0.6310505270957947,1.6710880994796753
240,2,0.86856,0.5339,0.47876423597335815,0.17875586450099945,0.5950171947479248,1.6938347816467285
250,2,0.86548,0.5342,0.46982496976852417,0.1774742752313614,0.5702972412109375,1.6730493307113647
260,2,0.89118,0.5373,0.4168601930141449,0.16907073557376862,0.5278249979019165,1.609931468963623
270,2,0.87694,0.5409,0.4266018271446228,0.18081291019916534,0.4937010407447815,1.5430818796157837
280,2,0.8897,0.5389,0.40716230869293213,0.1650446653366089,0.44545578956604004,1.4880599975585938
290,2,0.88004,0.5362,0.4107890725135803,0.16390039026737213,0.41370517015457153,1.4436137676239014
300,2,0.89198,0.5378,0.3944461941719055,0.14171011745929718,0.3669883608818054,1.4125996828079224
310,2,0.88684,0.5352,0.402606338262558,0.14439794421195984,0.3391609787940979,1.3746384382247925
320,2,0.90178,0.5302,0.38192832469940186,0.12029818445444107,0.2986062169075012,1.3466072082519531
330,2,0.91232,0.5382,0.3774898946285248,0.10648899525403976,0.27266043424606323,1.3192018270492554
340,2,0.91738,0.5325,0.36529022455215454,0.10418487340211868,0.26025885343551636,1.3012495040893555
350,2,0.91394,0.528,0.3714602291584015,0.10143301635980606,0.2602882981300354,1.2768290042877197
360,2,0.9316,0.5376,0.35233327746391296,0.09459726512432098,0.2617819309234619,1.267768383026123
370,2,0.9401,0.5415,0.34107378125190735,0.08610714972019196,0.25592857599258423,1.2513221502304077
380,2,0.94078,0.5419,0.3364684283733368,0.08465462177991867,0.2531551122665405,1.229754090309143
390,2,0.95404,0.5406,0.2941252291202545,0.07938139140605927,0.2592744827270508,1.2242766618728638
400,2,0.94592,0.5372,0.3094351887702942,0.08340747654438019,0.2520517110824585,1.2000056505203247
410,2,0.96138,0.5441,0.2624889314174652,0.0780867487192154,0.24881166219711304,1.1873040199279785
420,2,0.96168,0.532,0.2572741210460663,0.07488922029733658,0.23002374172210693,1.1440049409866333
430,2,0.95524,0.5268,0.2681735157966614,0.07746133953332901,0.23815661668777466,1.135222315788269
440,2,0.96436,0.5323,0.25063401460647583,0.07395950704813004,0.21527868509292603,1.105350136756897
450,2,0.96816,0.5356,0.2347736805677414,0.07429564744234085,0.20343798398971558,1.0949490070343018
460,2,0.9734,0.5373,0.20931947231292725,0.07050587236881256,0.18574649095535278,1.071494221687317
470,2,0.96562,0.5384,0.20981374382972717,0.07329993695020676,0.17671889066696167,1.0539253950119019
480,2,0.96972,0.5361,0.19219622015953064,0.07435251772403717,0.15957152843475342,1.0303490161895752
490,2,0.93774,0.5313,0.2519606649875641,0.08018077164888382,0.1346995234489441,1.0022025108337402
500,2,0.9439,0.5231,0.21684743463993073,0.07660751789808273,0.1085159182548523,0.972079336643219
510,2,0.94412,0.5241,0.21159476041793823,0.07946580648422241,0.09260326623916626,0.9590473771095276
520,2,0.96166,0.5387,0.15875855088233948,0.07341834157705307,0.08301049470901489,0.9575178623199463
530,2,0.97908,0.5365,0.11051344871520996,0.06698144227266312,0.06776052713394165,0.9577506184577942
540,2,0.992,0.5475,0.06372436881065369,0.059912778437137604,0.05784422159194946,0.9568479657173157
550,2,0.99298,0.5502,0.050441160798072815,0.056958720088005066,0.051516056060791016,0.9628022909164429
560,2,0.99322,0.5526,0.043197594583034515,0.056774478405714035,0.047485530376434326,0.957373857498169
570,2,0.99348,0.5518,0.038051359355449677,0.05590955168008804,0.04762458801269531,0.9537413120269775
580,2,0.9934,0.5529,0.03768348693847656,0.055064763873815536,0.04601287841796875,0.9381431937217712
590,2,0.99364,0.5512,0.036387212574481964,0.05475977808237076,0.04185599088668823,0.9317717552185059
600,2,0.99352,0.5517,0.03858654946088791,0.05556808039546013,0.04036712646484375,0.9247167110443115
610,2,0.99372,0.5528,0.032702673226594925,0.05415298789739609,0.03656291961669922,0.9251394867897034
620,2,0.99386,0.5497,0.03256021440029144,0.05543828755617142,0.03428393602371216,0.9243476986885071
630,2,0.99392,0.5472,0.0331106074154377,0.054319363087415695,0.03180044889450073,0.923581063747406
640,2,0.99392,0.5529,0.032286033034324646,0.05396327003836632,0.030042648315429688,0.9243330359458923
650,2,0.99436,0.5484,0.0254486333578825,0.05301875248551369,0.027980029582977295,0.9249116778373718
660,2,0.99444,0.55,0.022995363920927048,0.05149412155151367,0.02564924955368042,0.9264550805091858
670,2,0.99446,0.5482,0.02243003249168396,0.051449861377477646,0.024366915225982666,0.9273363947868347
680,2,0.9946,0.5491,0.019983040168881416,0.050040002912282944,0.022481441497802734,0.9266095757484436
690,2,0.99462,0.5476,0.020413491874933243,0.04901786521077156,0.021141529083251953,0.9288955330848694
700,2,0.99468,0.5463,0.017855949699878693,0.04761212691664696,0.019935965538024902,0.9288153648376465
710,2,0.9946,0.5483,0.017768098041415215,0.04686970263719559,0.019118010997772217,0.9294556975364685
720,2,0.99476,0.5444,0.016463013365864754,0.04625796154141426,0.018426120281219482,0.9302526116371155
730,2,0.9948,0.5435,0.016086407005786896,0.04527553170919418,0.0176733136177063,0.9318079352378845
740,2,0.9948,0.5437,0.01577172614634037,0.044636473059654236,0.017230570316314697,0.9325315356254578
750,2,0.99486,0.5448,0.015419740229845047,0.044242024421691895,0.016847610473632812,0.9320920705795288
760,2,0.99486,0.5419,0.015219050459563732,0.04409274831414223,0.016599655151367188,0.932310938835144
770,2,0.99502,0.543,0.015057793818414211,0.04375714436173439,0.01644676923751831,0.9327393770217896
780,2,0.99496,0.5427,0.01495211198925972,0.04371419548988342,0.016382992267608643,0.9328780770301819
790,2,0.99496,0.5424,0.014918627217411995,0.04363369941711426,0.016349494457244873,0.9329652786254883
800,2,0.99496,0.5425,0.014920554123818874,0.04363631084561348,0.016342461109161377,0.9329882860183716
