epoch,phase,train,test,nc1,nc2,nc3,feat_norm
10,1,0.99515,0.9767,0.4899205267429352,0.19245147705078125,0.40176087617874146,37.79087448120117
20,1,0.9923333333333333,0.9712,0.43508926033973694,0.18976520001888275,0.3341524004936218,38.325958251953125
30,1,0.99785,0.9782,0.34896206855773926,0.17419859766960144,0.301649272441864,35.38767623901367
40,1,0.99425,0.9746,0.33378860354423523,0.15963159501552582,0.25760239362716675,30.712495803833008
50,1,1.0,0.984,0.26304978132247925,0.1714789867401123,0.21924197673797607,33.47050857543945
60,1,0.99405,0.9756,0.25566476583480835,0.1673177033662796,0.19882583618164062,23.004030227661133
70,1,1.0,0.9841,0.2065933644771576,0.18096622824668884,0.15397197008132935,29.07366371154785
80,1,0.9977166666666667,0.9798,0.19612909853458405,0.16375575959682465,0.13274842500686646,21.99025535583496
90,1,1.0,0.985,0.18369938433170319,0.18553593754768372,0.11145836114883423,26.208112716674805
100,1,0.9957166666666667,0.9794,0.19370654225349426,0.1790032684803009,0.11419981718063354,18.005695343017578
110,1,1.0,0.9857,0.17437726259231567,0.18747428059577942,0.09048539400100708,24.389822006225586
120,1,1.0,0.9856,0.18666477501392365,0.20431171357631683,0.08708685636520386,24.48394203186035
130,1,1.0,0.9848,0.16949445009231567,0.18894988298416138,0.07974642515182495,20.91194725036621
140,1,1.0,0.9856,0.17953771352767944,0.20489142835140228,0.08025270700454712,23.39327049255371
150,1,1.0,0.9858,0.18635065853595734,0.21651726961135864,0.08197879791259766,23.59882164001465
160,1,1.0,0.9859,0.18926870822906494,0.22468449175357819,0.08228719234466553,23.53116226196289
170,1,1.0,0.9847,0.18985211849212646,0.23086801171302795,0.08329236507415771,23.527379989624023
180,1,1.0,0.9849,0.1898271143436432,0.2335418313741684,0.08290320634841919,23.487773895263672
190,1,1.0,0.9849,0.1906072199344635,0.23562313616275787,0.08299559354782104,23.456438064575195
200,1,1.0,0.9849,0.19059427082538605,0.23585452139377594,0.08312243223190308,23.453369140625
210,2,0.9603,0.9519,0.16839617490768433,0.2535448670387268,0.6093116998672485,2.453655242919922
220,2,0.9813333333333333,0.9669,0.10397229343652725,0.22699123620986938,0.543617844581604,2.0255892276763916
230,2,0.9904333333333334,0.9749,0.07292235642671585,0.20856259763240814,0.48991984128952026,1.7724639177322388
240,2,0.9946666666666667,0.9774,0.053657449781894684,0.19918060302734375,0.4608898162841797,1.6301589012145996
250,2,0.9975,0.9809,0.040826465934515,0.19072473049163818,0.4128232002258301,1.5164239406585693
260,2,0.9979166666666667,0.9799,0.0351661778986454,0.18008199334144592,0.3616505265235901,1.4024591445922852
270,2,0.9980666666666667,0.9804,0.0314616933465004,0.17062832415103912,0.3166656494140625,1.3487348556518555
280,2,0.9978,0.9819,0.024684976786375046,0.16087526082992554,0.26193559169769287,1.36422860622406
290,2,0.9951,0.9796,0.024924812838435173,0.15677891671657562,0.20497769117355347,1.3540669679641724
300,2,0.9962666666666666,0.9823,0.02026469260454178,0.15004900097846985,0.15382784605026245,1.3873897790908813
310,2,0.9966333333333334,0.9802,0.017122218385338783,0.14643624424934387,0.1284106969833374,1.3503105640411377
320,2,0.9972666666666666,0.9817,0.01436758041381836,0.14514301717281342,0.11264258623123169,1.3225675821304321
330,2,0.9967,0.9804,0.012974287383258343,0.1423802524805069,0.10560083389282227,1.3551874160766602
340,2,0.9973166666666666,0.9824,0.011954561807215214,0.13902512192726135,0.10023695230484009,1.3481035232543945
350,2,0.9978333333333333,0.9806,0.010245464742183685,0.14206168055534363,0.10069924592971802,1.3228611946105957
360,2,0.9979166666666667,0.981,0.011097833514213562,0.13678789138793945,0.09761428833007812,1.3380467891693115
370,2,0.9985,0.9819,0.009380673058331013,0.13552400469779968,0.09479522705078125,1.3513273000717163
