epoch,condition,alpha,seed,train,test,nc1,nc2,nc3,feat_norm
210,scale_down,0.3,1,0.9996333333333334,0.9844,0.019126638770103455,0.05131334811449051,0.1683349609375,1.197198510169983
220,scale_down,0.3,1,0.9992,0.9837,0.017974182963371277,0.05151265487074852,0.09691530466079712,1.0615919828414917
230,scale_down,0.3,1,0.9977666666666667,0.9824,0.016584575176239014,0.05353201925754547,0.059815406799316406,1.0051597356796265
240,scale_down,0.3,1,0.9968666666666667,0.9818,0.017185911536216736,0.05860881879925728,0.03822648525238037,1.011781930923462
250,scale_down,0.3,1,0.9965833333333334,0.9817,0.01573808118700981,0.0597129724919796,0.029134273529052734,1.050858497619629
260,scale_down,0.3,1,0.9952333333333333,0.9802,0.016949959099292755,0.060851819813251495,0.028001010417938232,1.0658047199249268
270,scale_down,0.3,1,0.9979333333333333,0.9847,0.01214983407407999,0.056752875447273254,0.025387585163116455,1.0778324604034424
280,scale_down,0.3,1,0.9975333333333334,0.9817,0.01184300146996975,0.055509261786937714,0.024455606937408447,1.0809309482574463
290,scale_down,0.3,1,0.9980666666666667,0.983,0.01047832053154707,0.05285064876079559,0.022498130798339844,1.0788038969039917
300,scale_down,0.3,1,0.9979,0.9828,0.010406780987977982,0.05235758051276207,0.020875930786132812,1.0829707384109497
310,scale_down,0.3,1,0.9966166666666667,0.9802,0.012105376459658146,0.052553560584783554,0.02017122507095337,1.082924246788025
320,scale_down,0.3,1,0.9983333333333333,0.9837,0.009065142832696438,0.04992334544658661,0.019424140453338623,1.081362009048462
330,scale_down,0.3,1,0.9983,0.9838,0.009460961446166039,0.048651475459337234,0.01909846067428589,1.0867713689804077
340,scale_down,0.3,1,0.9989333333333333,0.9838,0.008409900590777397,0.04873691126704216,0.018214046955108643,1.0849599838256836
350,scale_down,0.3,1,0.9983833333333333,0.983,0.008478197269141674,0.04878748953342438,0.018029212951660156,1.080884575843811
360,scale_down,0.3,1,0.9992333333333333,0.9833,0.007190715055912733,0.047577064484357834,0.01692044734954834,1.0824847221374512
370,scale_down,0.3,1,0.9989333333333333,0.9838,0.007817503996193409,0.048060089349746704,0.016670703887939453,1.0782747268676758
380,scale_down,0.3,1,0.9996,0.9852,0.006037322338670492,0.04723271355032921,0.016183078289031982,1.0848252773284912
390,scale_down,0.3,1,0.9993666666666666,0.9846,0.006898666266351938,0.04732925817370415,0.01638239622116089,1.0881849527359009
400,scale_down,0.3,1,0.9989833333333333,0.9846,0.007959777489304543,0.04767928645014763,0.016077399253845215,1.0869215726852417
410,scale_down,0.3,1,0.99945,0.9841,0.006694457959383726,0.04735250771045685,0.015809714794158936,1.0987492799758911
420,scale_down,0.3,1,0.9996,0.9841,0.005626044236123562,0.047071490436792374,0.015361607074737549,1.086190938949585
430,scale_down,0.3,1,0.9996333333333334,0.9844,0.006126898806542158,0.04700704291462898,0.015476703643798828,1.0893880128860474
440,scale_down,0.3,1,0.9997833333333334,0.985,0.004823280032724142,0.046916358172893524,0.015160620212554932,1.0866823196411133
450,scale_down,0.3,1,0.99975,0.9841,0.0050679841078817844,0.04690060019493103,0.01522904634475708,1.0997192859649658
460,scale_down,0.3,1,0.9998166666666667,0.985,0.004630546551197767,0.04655716195702553,0.01501321792602539,1.0884913206100464
470,scale_down,0.3,1,0.9998333333333334,0.9852,0.004204966127872467,0.0461890883743763,0.014761149883270264,1.0909451246261597
480,scale_down,0.3,1,0.9997833333333334,0.9851,0.0046015772968530655,0.04603181406855583,0.014766991138458252,1.0917341709136963
490,scale_down,0.3,1,0.9998166666666667,0.9852,0.004268775228410959,0.04567129537463188,0.01464015245437622,1.094334602355957
500,scale_down,0.3,1,0.9998166666666667,0.9856,0.00428481912240386,0.045665860176086426,0.014451861381530762,1.1010372638702393
510,scale_down,0.3,1,0.9998166666666667,0.9852,0.0039568389765918255,0.04551587626338005,0.014375507831573486,1.0977864265441895
520,scale_down,0.3,1,0.9998166666666667,0.9849,0.003949375823140144,0.04559874162077904,0.014324963092803955,1.099102258682251
530,scale_down,0.3,1,0.99985,0.9852,0.00387024343945086,0.045551300048828125,0.014223635196685791,1.0942000150680542
540,scale_down,0.3,1,0.9998166666666667,0.985,0.003853663569316268,0.04549790546298027,0.014172911643981934,1.0975313186645508
550,scale_down,0.3,1,0.99985,0.9852,0.0038028578273952007,0.04563406854867935,0.01416480541229248,1.097978115081787
560,scale_down,0.3,1,0.99985,0.9856,0.0037355502136051655,0.04542165622115135,0.01411062479019165,1.097121000289917
570,scale_down,0.3,1,0.99985,0.9853,0.0037014049012213945,0.04548589885234833,0.01408463716506958,1.0979965925216675
580,scale_down,0.3,1,0.99985,0.9852,0.00371475238353014,0.04550252482295036,0.014095962047576904,1.0984078645706177
590,scale_down,0.3,1,0.99985,0.9854,0.003704045433551073,0.045477837324142456,0.014065325260162354,1.098535418510437
600,scale_down,0.3,1,0.99985,0.9854,0.003707699477672577,0.04549046605825424,0.014068126678466797,1.0986909866333008
