epoch,condition,alpha,seed,train,test,nc1,nc2,nc3,feat_norm
210,control,1.0,1,0.9762833333333333,0.9632,0.059145186096429825,0.2735293507575989,0.715246319770813,2.9019227027893066
220,control,1.0,1,0.9935833333333334,0.9786,0.034973420202732086,0.21869011223316193,0.5846115350723267,1.985395073890686
230,control,1.0,1,0.9965166666666667,0.9801,0.02378271333873272,0.18236830830574036,0.4791022539138794,1.5727273225784302
240,control,1.0,1,0.9967666666666667,0.978,0.019499994814395905,0.14982692897319794,0.3740394711494446,1.28671133518219
250,control,1.0,1,0.9967833333333334,0.9793,0.016200313344597816,0.12862008810043335,0.2766018509864807,1.1525323390960693
260,control,1.0,1,0.9978166666666667,0.9822,0.01158963330090046,0.11198225617408752,0.19580858945846558,1.0922071933746338
270,control,1.0,1,0.9957,0.9793,0.014111007563769817,0.10709154605865479,0.13895148038864136,1.0535166263580322
280,control,1.0,1,0.99705,0.9803,0.011445615440607071,0.10716131329536438,0.09401112794876099,1.07378089427948
290,control,1.0,1,0.9976166666666667,0.982,0.009730703197419643,0.10790608823299408,0.07244336605072021,1.0804526805877686
300,control,1.0,1,0.9981666666666666,0.983,0.007846961729228497,0.11000277101993561,0.06700783967971802,1.0879145860671997
310,control,1.0,1,0.99595,0.9781,0.012353738769888878,0.1141621321439743,0.06956958770751953,1.0987240076065063
320,control,1.0,1,0.9981333333333333,0.9836,0.007953085005283356,0.11230918020009995,0.06983524560928345,1.0936427116394043
330,control,1.0,1,0.9985833333333334,0.9821,0.007735926192253828,0.11407320201396942,0.07062846422195435,1.09380304813385
340,control,1.0,1,0.9981833333333333,0.9803,0.008576026186347008,0.11425803601741791,0.07038545608520508,1.1027729511260986
350,control,1.0,1,0.9978666666666667,0.9803,0.008585798554122448,0.11477798223495483,0.07058793306350708,1.0987355709075928
360,control,1.0,1,0.99895,0.9813,0.007748884614557028,0.11497858166694641,0.07235288619995117,1.1146396398544312
370,control,1.0,1,0.9991333333333333,0.9816,0.0066374377347528934,0.11482567340135574,0.07185631990432739,1.086258053779602
380,control,1.0,1,0.99865,0.9802,0.007467498537153006,0.11549379676580429,0.07210433483123779,1.1046632528305054
390,control,1.0,1,0.9989,0.9822,0.006517721805721521,0.11584494262933731,0.07352972030639648,1.1065725088119507
400,control,1.0,1,0.9995666666666667,0.9823,0.004944400396198034,0.1171678975224495,0.07438236474990845,1.1278221607208252
410,control,1.0,1,0.9965333333333334,0.98,0.010760062374174595,0.11991167068481445,0.0767717957496643,1.091026782989502
420,control,1.0,1,0.9994166666666666,0.983,0.005315939895808697,0.11874620616436005,0.076113760471344,1.1044718027114868
430,control,1.0,1,0.9994833333333333,0.9824,0.005432154983282089,0.1198180541396141,0.0774337649345398,1.1032637357711792
440,control,1.0,1,0.9997166666666667,0.9832,0.004080987069755793,0.12063003331422806,0.07818222045898438,1.1090614795684814
450,control,1.0,1,0.99965,0.9835,0.004592035431414843,0.12157389521598816,0.078826904296875,1.1037629842758179
460,control,1.0,1,0.99965,0.9822,0.004878616891801357,0.12210734188556671,0.07964742183685303,1.1197278499603271
470,control,1.0,1,0.9997166666666667,0.9827,0.0042480709962546825,0.12305442988872528,0.08050012588500977,1.1173564195632935
480,control,1.0,1,0.99975,0.9835,0.003564094426110387,0.12387879192829132,0.0812448263168335,1.118251085281372
490,control,1.0,1,0.9997166666666667,0.983,0.003746784757822752,0.12457601726055145,0.08178824186325073,1.1225848197937012
500,control,1.0,1,0.9997833333333334,0.9829,0.00330150849185884,0.12533453106880188,0.08279788494110107,1.1233173608779907
510,control,1.0,1,0.9997833333333334,0.9838,0.003084592055529356,0.12582403421401978,0.08331125974655151,1.1186177730560303
520,control,1.0,1,0.9997666666666667,0.983,0.0030784953851252794,0.12642358243465424,0.08380353450775146,1.118970274925232
530,control,1.0,1,0.9997666666666667,0.984,0.0030998445581644773,0.12673430144786835,0.08428323268890381,1.1238116025924683
540,control,1.0,1,0.9997666666666667,0.9828,0.0030137074645608664,0.12719033658504486,0.08452928066253662,1.120522141456604
550,control,1.0,1,0.9997833333333334,0.983,0.0029669017530977726,0.12750709056854248,0.08474510908126831,1.1243582963943481
560,control,1.0,1,0.9997833333333334,0.9829,0.0030005343724042177,0.12786215543746948,0.08509159088134766,1.1261160373687744
570,control,1.0,1,0.9997833333333334,0.9834,0.0029304232448339462,0.12792615592479706,0.0851331353187561,1.1267746686935425
580,control,1.0,1,0.9997833333333334,0.9829,0.00292471912689507,0.1280662715435028,0.08524447679519653,1.1257004737854004
590,control,1.0,1,0.9997833333333334,0.9828,0.0029324230272322893,0.12809514999389648,0.08528441190719604,1.1262433528900146
600,control,1.0,1,0.9997833333333334,0.9828,0.002930617658421397,0.12811031937599182,0.08528822660446167,1.1261088848114014
