epoch,phase,train,test,nc1,nc2,nc3,feat_norm
10,1,0.9884666666666667,0.9691,,,,
20,1,0.9932833333333333,0.9751,0.28219857811927795,0.18208587169647217,0.32990580797195435,32.259334564208984
30,1,0.9981333333333333,0.9813,0.23461231589317322,0.1589043289422989,0.2565940022468567,26.677724838256836
40,1,0.99735,0.9783,0.191205233335495,0.15262578427791595,0.21082448959350586,23.65739631652832
50,1,0.9983,0.9802,0.15993398427963257,0.1523805409669876,0.16541606187820435,22.94672203063965
60,1,0.9985166666666667,0.9814,0.1416466236114502,0.14587531983852386,0.12278497219085693,20.071319580078125
70,1,0.9999,0.9854,0.11827564239501953,0.14937445521354675,0.09454971551895142,20.660308837890625
80,1,0.9927166666666667,0.9752,0.14473681151866913,0.1574840098619461,0.0854724645614624,15.356040000915527
90,1,1.0,0.9859,0.10363777726888657,0.16169294714927673,0.06399589776992798,19.388553619384766
100,1,0.9987,0.984,0.11231782287359238,0.1594972461462021,0.06606632471084595,16.576892852783203
110,1,1.0,0.9852,0.10631977766752243,0.18689019978046417,0.05835914611816406,19.150653839111328
120,1,0.9999333333333333,0.9861,0.10328445583581924,0.1717679351568222,0.0543360710144043,17.288427352905273
130,1,1.0,0.9859,0.11190285533666611,0.19594977796077728,0.05613422393798828,18.89890480041504
140,1,1.0,0.986,0.12035593390464783,0.20612263679504395,0.05731010437011719,18.95450782775879
150,1,1.0,0.9857,0.10756958276033401,0.20128731429576874,0.05412203073501587,18.344533920288086
160,1,1.0,0.9858,0.11999267339706421,0.2160351276397705,0.059187889099121094,18.751157760620117
170,1,1.0,0.9854,0.1254488080739975,0.22231623530387878,0.0607295036315918,19.027999877929688
180,1,1.0,0.9849,0.12880383431911469,0.22831527888774872,0.06322801113128662,19.27022361755371
190,1,1.0,0.9852,0.1304396539926529,0.2308902144432068,0.06420421600341797,19.382183074951172
200,1,1.0,0.9849,0.13074608147144318,0.23135368525981903,0.06443887948989868,19.412071228027344
210,2,0.9681166666666666,0.9591,0.10691478103399277,0.3422792851924896,0.6619099974632263,2.9496335983276367
220,2,0.9881166666666666,0.9741,0.06492400169372559,0.2696323096752167,0.5439307689666748,2.138166666030884
230,2,0.9948333333333333,0.9768,0.040363747626543045,0.21866115927696228,0.44447648525238037,1.7683414220809937
240,2,0.9979333333333333,0.9809,0.024561094120144844,0.16511113941669464,0.35770267248153687,1.4470751285552979
250,2,0.9985,0.9784,0.018413668498396873,0.13650618493556976,0.2915486693382263,1.3295990228652954
260,2,0.9983166666666666,0.9819,0.014605173841118813,0.11506867408752441,0.23322951793670654,1.210775375366211
270,2,0.9960666666666667,0.9777,0.015541436150670052,0.10248721390962601,0.17752617597579956,1.1725789308547974
280,2,0.9969166666666667,0.9802,0.012584456242620945,0.09652771800756454,0.1258421540260315,1.105135440826416
290,2,0.9977,0.9814,0.010582047514617443,0.09507790207862854,0.08755528926849365,1.1190603971481323
300,2,0.9976,0.9797,0.0102932658046484,0.09287406504154205,0.06463611125946045,1.1031169891357422
310,2,0.9967833333333334,0.9819,0.012117206119000912,0.09178575128316879,0.05681341886520386,1.1144590377807617
320,2,0.9977666666666667,0.9815,0.009528115391731262,0.09044478088617325,0.054254889488220215,1.100200891494751
