epoch,phase,train,test,nc1,nc2,nc3,feat_norm
10,1,0.70865,0.7059,,,,
20,1,0.9713166666666667,0.9721,,,,
30,1,0.9922666666666666,0.9879,0.047088343650102615,0.10721276998519898,0.019484341144561768,5.643831729888916
40,1,0.9875,0.9859,0.046086158603429794,0.08637500405311585,0.017431437969207764,5.731472015380859
50,1,0.99645,0.9912,0.03861689940094948,0.06039897799491882,0.007447540760040283,5.812820911407471
60,1,0.7720666666666667,0.7678,0.07857923954725266,0.21138155460357666,0.11207503080368042,5.144233226776123
70,1,0.7741666666666667,0.7805,0.13574589788913727,0.20369534492492675,0.09784328937530518,5.337873935699463
80,1,0.9641666666666666,0.958,0.06392457336187363,0.09136406779289245,0.02010822296142578,5.41815710067749
90,1,0.9826166666666667,0.9776,0.04967106878757477,0.08619915246963501,0.01421356201171875,5.820233345031738
100,1,0.9963,0.9914,0.030907001346349716,0.06690564155578613,0.005631089210510254,5.931035041809082
110,1,0.9999833333333333,0.9961,0.007240815553814173,0.029687100648880006,0.001170337200164795,5.837456226348877
