epoch,phase,train,test,nc1,nc2,nc3,feat_norm
10,1,0.9939,0.9779,0.3136421740055084,0.16425207257270813,0.39381587505340576,31.408475875854492
20,1,0.9984,0.9809,0.2034086138010025,0.1458757370710373,0.3012159466743469,28.15239906311035
30,1,0.9972166666666666,0.9798,0.16125114262104034,0.13198699057102203,0.23367154598236084,24.635581970214844
40,1,0.9983833333333333,0.9834,0.1313069611787796,0.11800941079854965,0.1566486954689026,22.40293312072754
50,1,0.99895,0.9829,0.12336218357086182,0.11827631294727325,0.12062317132949829,21.018442153930664
60,1,0.9978333333333333,0.9813,0.11604294925928116,0.11722363531589508,0.09388577938079834,19.044496536254883
70,1,1.0,0.9864,0.09361737966537476,0.14290668070316315,0.058633387088775635,19.60234260559082
80,1,0.9998666666666667,0.9855,0.09582772850990295,0.13572244346141815,0.05809265375137329,18.269643783569336
90,1,0.99705,0.9798,0.10664857178926468,0.13117891550064087,0.05308330059051514,14.945310592651367
100,1,1.0,0.9857,0.0821414664387703,0.1536145806312561,0.04135608673095703,17.704570770263672
110,1,1.0,0.9854,0.09479372203350067,0.16996654868125916,0.04411506652832031,17.31914520263672
120,1,1.0,0.9869,0.08223213255405426,0.15967893600463867,0.04068106412887573,16.654586791992188
130,1,1.0,0.9869,0.09227173030376434,0.17776188254356384,0.04381769895553589,16.771343231201172
140,1,0.9985833333333334,0.9814,0.0958826094865799,0.16398359835147858,0.04377514123916626,13.941728591918945
150,1,1.0,0.9865,0.09237276762723923,0.18505261838436127,0.04539304971694946,16.249448776245117
160,1,1.0,0.9865,0.09842853993177414,0.19533543288707733,0.04855996370315552,16.532470703125
170,1,1.0,0.9862,0.10386144369840622,0.20475365221500397,0.0516890287399292,16.85771942138672
180,1,1.0,0.9859,0.10633773356676102,0.21094532310962677,0.0543980598449707,17.054645538330078
190,1,1.0,0.9861,0.10847096890211105,0.2149907946586609,0.055932819843292236,17.186153411865234
200,1,1.0,0.9859,0.10884498059749603,0.21585829555988312,0.05629450082778931,17.210708618164062
210,2,0.9824166666666667,0.9715,0.061211615800857544,0.24450726807117462,0.6212708950042725,2.217906951904297
220,2,0.9943,0.9771,0.027057921513915062,0.1452251523733139,0.44958925247192383,1.4916718006134033
230,2,0.99735,0.98,0.016086392104625702,0.10206178575754166,0.3332222104072571,1.2361260652542114
240,2,0.99805,0.9822,0.011388164944946766,0.0894155502319336,0.26434463262557983,1.093071699142456
250,2,0.9981666666666666,0.9804,0.011145292781293392,0.0862831324338913,0.2076612114906311,1.0279585123062134
260,2,0.9977166666666667,0.9822,0.01106809452176094,0.08546622842550278,0.1575952172279358,1.0346678495407104
270,2,0.9974166666666666,0.982,0.010194736532866955,0.08299216628074646,0.11148262023925781,1.0502418279647827
280,2,0.9977833333333334,0.9796,0.01012963056564331,0.08559666574001312,0.07417935132980347,1.0417879819869995
290,2,0.99505,0.9787,0.013838568702340126,0.08632717281579971,0.055229365825653076,1.0464919805526733
300,2,0.9975666666666667,0.9815,0.01000826247036457,0.08694543689489365,0.04840344190597534,1.0587525367736816
310,2,0.9967666666666667,0.9806,0.011427781544625759,0.0879211574792862,0.04912930727005005,1.085591197013855
320,2,0.9976,0.981,0.008996902965009212,0.08773522078990936,0.05065333843231201,1.0799918174743652
